,MXC_mean,MXC_std,MXC_max,MXC_min,PT1_mean,PT1_std,PT1_max,PT1_min,PT2_mean,PT2_std,PT2_max,PT2_min,Still_mean,Still_std,Still_max,Still_min,VaccumeCan_mean,VaccumeCan_std,VaccumeCan_max,VaccumeCan_min,PumpingLine_mean,PumpingLine_std,PumpingLine_max,PumpingLine_min,CompressorOutlet_mean,CompressorOutlet_std,CompressorOutlet_max,CompressorOutlet_min,CompressorInlet_mean,CompressorInlet_std,CompressorInlet_max,CompressorInlet_min,MixtureTank_mean,MixtureTank_std,MixtureTank_max,MixtureTank_min,VentingLine_mean,VentingLine_std,VentingLine_max,VentingLine_min,Compressor1 Input_mean,Compressor1 Input_std,Compressor1 Input_max,Compressor1 Input_min,Compressor1 Output_mean,Compressor1 Output_std,Compressor1 Output_max,Compressor1 Output_min,Compressor2 Input_mean,Compressor2 Input_std,Compressor2 Input_max,Compressor2 Input_min,Compressor2 Output_mean,Compressor2 Output_std,Compressor2 Output_max,Compressor2 Output_min,Label
0,0.0,0.0,0.0,0.0,292841.19946272665,118.27960244501118,293079.0,292677.0,293512.63801208866,127.37858938065187,293813.0,293333.0,293569.44593687035,163.03422503740498,294035.0,293323.0,9.118905036937543,90.09192255831141,1000.0,0.0184,0.10797311484217596,0.11897465912040577,0.789,0.000501,-1.562249832102082,0.30009447780072646,-1.34,-2.69,150.0,0.0,150.0,150.0,710.2243116185359,0.7161162800024472,713.0,710.0,893.8620431833444,290.8608101338549,998.0,0.0149,15.598048529214237,0.04402722930888997,15.93611,15.50167,15.634027649429148,0.04431094462951967,15.97445,15.53778,15.593607656145066,0.04450770070436358,15.91555,15.50389,15.57322479516454,0.04333722855241027,15.9,15.47056,notworking
1,0.0,0.0,0.0,0.0,89461.39943951425,54745.25484282022,293039.0,53574.399999999994,91833.35497431106,74316.30437787028,293592.0,22479.7,147399.5810836058,78547.18588655931,293716.0,60974.9,0.00027127977580569825,0.0012149488138893626,0.0184,1.67e-05,0.0035383283512377397,0.003305100600655429,0.0098,0.000501,-2.6770948155067726,0.03638790078550515,-2.52,-2.79,151.83745913124707,0.4154919264789121,152.0,150.0,731.8556749182625,2.981751629538314,733.0,713.0,0.013578925735637551,0.011254984713516646,0.141,0.00844,18.92500094815507,0.5376063561986821,20.65223,15.57333,30.571913017281645,1.9797142611985217,32.34111,15.61722,19.096522606258755,0.5564865689633172,20.77611,15.58667,28.988713278841665,1.7820113930131782,30.68778,15.535,small error
2,67917.49300411523,22280.6064297477,101899.0,0.0,51620.516975308645,1842.9916904564604,53568.1,44737.8,16468.647335390942,3801.457257159702,22450.0,8500.34,44294.730246913576,10263.227342020478,60865.1,23357.199999999997,1.4514711934156378e-05,1.5788377855827644e-06,1.77e-05,1.18e-05,0.012397458847736626,0.001488148727712345,0.0149,0.0098,-2.6649691358024694,0.029518956085139804,-2.57,-2.74,152.0,0.0,152.0,152.0,732.5895061728395,0.492176656222058,733.0,732.0,0.009049835390946502,0.00015569641451836227,0.00929,0.0086,18.671701748971195,0.12636616455773544,18.95667,18.35,30.14608143004115,0.23264166724543506,30.56333,29.48722,18.823113333333335,0.13865087832594541,19.15222,18.47833,28.602906162551445,0.20458364478843113,28.96166,28.02889,normal
3,6602.297281410729,6299.751238065165,33171.6,4003.8099999999995,36350.41535635562,1524.2942812478489,44737.8,35609.7,3910.7833651726673,997.4478835024518,8500.34,3467.87,6011.763122703895,4190.652610026795,23357.199999999997,4182.85,1.0509853049228509e-05,4.521910471199937e-07,1.18e-05,9.24e-06,16.11839985304923,72.82894371441488,520.0,0.0149,3.5281594415870683,29.616275185380374,202.0,-2.74,179.57825128581925,114.19472506437408,731.0,152.0,724.9346069066862,44.94535227570561,733.0,236.0,0.009093688464364438,0.00018567025623576563,0.0094,0.00856,18.305833460690668,0.22791388128588067,19.71778,18.085,29.06554803085966,0.21773871445854773,30.35444,28.84555,18.410253174136663,0.23196795812246468,19.85611,18.18,27.73862300514328,0.21762380080456284,29.04945,27.52111,small error
4,381.86778461274844,1541.7585680848458,9528.83,14.4251,35831.753906785474,248.3596799622353,37358.5,35701.2,3168.6964701850584,325.36765628112477,5378.48,3083.6899999999996,1251.0607440027416,1477.5280349367367,10440.2,725.326,9.268355037697052e-06,6.58997718144785e-07,1.08e-05,7.94e-06,6.116161343385881,42.711262216503414,522.0,0.0218,706.8934201507882,235.97724788618928,1860.0,206.0,694.4814941740918,67.47093611312413,1330.0,238.0,47.58563056888279,152.39051577750396,738.0,5.93,0.008924914324880054,0.00019645532856025678,0.00946,0.00857,18.305172995202195,0.07013830110092453,18.54,18.07722,29.094302621658674,0.0779884683067904,29.49278,28.82778,18.39228746401645,0.06935369348154122,18.60722,18.16722,27.802532111034957,0.0783665033399509,28.155,27.55444,normal
5,14.004569325265859,2.9490489982762296,43.2275,12.236500000000001,35865.603116978375,20.304569379521006,35886.1,35791.1,3128.9989145581235,6.060084217055207,3142.93,3097.4900000000002,899.1872926292631,0.2116358616486059,900.038,898.0780000000001,7.140188852218555e-06,5.39736116335009e-07,8.69e-06,6.22e-06,0.022438980564723137,0.0001539102960485561,0.0228,0.0219,683.043637697103,7.7811578461533415,703.0,657.0,704.5375870920425,6.666587431241307,720.0,683.0,5.915568390172351,0.02754116999084394,6.01,5.87,0.32272800330033,0.21351461432797975,0.706,0.00868,18.767989459112577,0.6257151339406628,21.45389,18.16222,29.522081353135317,0.5948013218187879,32.01833,28.94611,18.819694143747707,0.6069841792824597,21.44611,18.25222,28.26231718005134,0.594285230032896,30.81667,27.64445,small error
6,12.086294983991463,0.09966623641975106,12.2409,11.9221,35874.200000000004,5.241487180399322e-10,35874.200000000004,35874.200000000004,3131.080000000001,4.140410880350159e-11,3131.08,3131.08,899.1000000000004,1.4787181715536284e-11,899.1,899.1,6.49469583778015e-06,2.0655429718514433e-07,6.84e-06,6.06e-06,0.022541942369263608,7.967391400317747e-05,0.0227,0.0223,687.1921024546425,5.409849907685059,700.0,673.0,708.5336179295624,3.841294830886816,718.0,699.0,5.908367129135541,0.01221258054139665,5.95,5.88,0.8167043756670224,0.06670648740266806,0.934,0.706,18.48688794023479,0.17276696184593585,19.70722,18.32944,29.255727257203844,0.16261099331815715,30.36444,29.06722,18.545838954108856,0.16938448895227354,19.73833,18.38611,28.005576040554963,0.17539065890765793,29.17056,27.81445,normal
7,11.833704897159647,0.04887340043532844,11.9367,11.738999999999999,35874.20000000001,2.3294474836233835e-10,35874.200000000004,35874.200000000004,3131.080000000001,4.413211052958364e-11,3131.08,3131.08,899.1000000000003,1.5468987195936533e-11,899.1,899.1,6.271322233104799e-06,2.0347933118842957e-07,6.71e-06,5.91e-06,0.022486777668952004,0.00014048759114434643,0.0228,0.0221,686.2174338883448,7.132068538923976,705.0,666.0,707.769833496572,5.934190635770072,721.0,692.0,5.901606268364349,0.013089650150452633,5.94,5.87,1.0454015670910872,0.06306524288613324,1.16,0.935,19.117691410381976,0.6679913182504768,20.57778,18.34222,29.842817463271302,0.6299078954687369,31.14222,29.11889,19.140967482859942,0.653893788666401,20.56222,18.41667,28.57439542605289,0.6262105068511105,29.88444,27.83,small error
8,11.667543828960156,0.06071652024014453,11.762599999999999,11.5567,35874.20000000001,2.1110537367214176e-10,35874.200000000004,35874.200000000004,3131.080000000001,4.413194234094343e-11,3131.08,3131.08,899.1000000000001,1.5468928243217286e-11,899.1,899.1,6.053148688046647e-06,1.8885688859137032e-07,6.46e-06,5.7e-06,0.022593100097181733,8.369512657289453e-05,0.0228,0.0223,692.0427599611273,5.571267884264727,705.0,679.0,713.5762876579203,3.736878654786161,723.0,706.0,5.904003887269193,0.012019115143940962,5.94,5.87,1.2861418853255588,0.07206368295820322,1.41,1.16,18.442688454810497,0.07501329517336049,18.80222,18.27278,29.19486567541302,0.07526830056599512,29.52333,29.01833,18.482656307094267,0.07723247226866742,18.84111,18.30389,27.92775443148688,0.08501056976736239,28.33778,27.72722,normal
9,11.39041148097826,0.12865268359121748,11.6204,11.186,35874.200000000004,7.496783236936528e-10,35874.200000000004,35874.200000000004,3131.0800000000004,5.322352176708579e-11,3131.08,3131.08,899.1000000000001,6.2549010623711934e-12,899.1,899.1,5.97953804347826e-06,1.9371442721980388e-07,6.35e-06,5.55e-06,0.022503600543478258,0.00012387060725470292,0.0228,0.0222,686.4660326086956,6.322959019453017,704.0,671.0,708.1311141304348,5.182705052446735,721.0,696.0,5.904870923913043,0.013957677982840021,5.95,5.87,1.5655910326086957,0.09075289659510245,1.74,1.41,18.779030461956523,0.3054795256208608,20.79945,18.39333,29.50717343070652,0.2809845311393774,31.35667,29.17555,18.81707226902174,0.2950785455399081,20.80444,18.49889,28.258864239130435,0.2780638745390884,30.08055,27.91278,small error
10,11.086262485207103,0.08371137463111926,11.2925,10.959399999999999,35874.20000000001,5.096186717714246e-10,35874.200000000004,35874.200000000004,3131.080000000001,3.7766383711632356e-11,3131.08,3131.08,899.1000000000003,1.3764254304540709e-11,899.1,899.1,5.941029585798817e-06,2.0125613899663555e-07,6.54e-06,5.5e-06,0.022543076923076923,8.095988123551259e-05,0.0228,0.0223,686.0213017751479,6.0819459898746855,703.0,671.0,707.6414201183431,4.4354707556781765,721.0,698.0,5.92126627218935,0.013059519632440154,5.96,5.9,1.8544970414201185,0.06232949484197182,1.96,1.74,18.57005913609467,0.08594223711989477,18.86166,18.42445,29.343133207100593,0.07793699815573456,29.61889,29.19111,18.6378189704142,0.08250973368404291,18.89722,18.50945,28.105563562130175,0.09492818424448533,28.39445,27.915,normal
11,10.809061584840654,0.0906589342017077,10.9803,10.657,35874.200000000004,1.5286095567117245e-10,35874.200000000004,35874.200000000004,3131.08,4.776904864724139e-11,3131.08,3131.08,899.1000000000001,1.637795953619705e-11,899.1,899.1,5.699267872523687e-06,3.4182607708534513e-07,6.25e-06,4.5e-06,0.022502497846683893,0.00010924015084072516,0.0228,0.0222,684.4806201550388,6.904384785790001,700.0,664.0,706.4125753660637,5.380630683426198,718.0,689.0,5.916408268733851,0.013108383755160179,5.96,5.88,2.080783807062877,0.06924336601843359,2.21,1.96,18.959173712316968,0.32503527483805766,20.69333,18.40389,29.767476115417747,0.32846331014387736,31.24833,29.42278,18.998962962962963,0.31628286876406564,20.71667,18.52222,28.515604883720933,0.3226176542735588,30.08278,28.18833,small error
12,10.414517928134556,0.17620912952126674,10.6906,10.102,35874.200000000004,1.7247316366129617e-09,35874.200000000004,35874.200000000004,3131.0800000000004,6.231229805273623e-11,3131.08,3131.08,899.1000000000003,4.411892635850667e-11,899.1,899.1,5.469151376146789e-06,4.321630933085231e-07,6.33e-06,4.51e-06,0.022589717125382262,9.985341201063608e-05,0.0229,0.0223,688.2232415902141,5.708255298352728,705.0,672.0,710.0141437308869,4.146572529295751,722.0,699.0,5.92072629969419,0.013295005899455184,5.96,5.88,2.4921177370030576,0.16567478075380598,2.78,2.21,18.673984231651374,0.09119470626986277,19.14167,18.27278,29.483087270642205,0.28130859077971193,32.70833,29.22444,18.728595554281345,0.08921908471594632,19.14444,18.39111,28.235230160550458,0.2543808922763429,31.22778,27.94611,normal
13,10.069459033371691,0.02961294440753754,10.1333,10.0204,35874.200000000004,5.168904815563027e-10,35874.200000000004,35874.200000000004,3131.0800000000004,3.8675784271378286e-11,3131.08,3131.08,899.1000000000001,1.410528602838502e-11,899.1,899.1,5.72891829689298e-06,2.0611052244943047e-07,6.05e-06,5.19e-06,0.022523475258918298,0.00011278371658126543,0.0228,0.0222,685.1484464902186,6.618109006616471,704.0,671.0,707.0713463751439,5.010769108246093,722.0,698.0,5.924016110471806,0.012585366312618992,5.96,5.89,2.856536248561565,0.04875730015257807,2.94,2.77,18.77802924050633,0.181298043351065,19.95389,18.56055,29.509640379746834,0.17076784373765916,30.63611,29.31722,18.829084649021862,0.17767589542153867,19.97445,18.66111,28.28008393555811,0.18166092282209897,29.39222,28.05945,small error
14,9.974750681981336,0.03149894385490124,10.0422,9.934,35874.200000000004,6.259570746527759e-10,35874.200000000004,35874.200000000004,3131.0800000000004,5.1859815777918936e-11,3131.08,3131.08,899.1000000000003,1.3647319941557615e-12,899.1,899.1,5.632246949030869e-06,1.826101207867332e-07,6e-06,5.24e-06,0.022569633883704233,0.00010201107557870825,0.0229,0.0223,686.6862885857861,5.964809886073783,705.0,673.0,708.6503948312993,4.5852980858964125,723.0,699.0,5.92778176597272,0.01290008177532753,5.96,5.9,3.059569274946159,0.06862013107409666,3.19,2.93,18.687018061737255,0.07668641609865819,18.98722,18.45,29.530875204594402,0.2765568450254593,31.34889,29.22722,18.744300423546303,0.07630472886783288,19.05667,18.49667,28.285328097631012,0.2387032660826992,29.88444,28.01556,normal
