,MXC,PT1,PT2,Still,VaccumeCan,PumpingLine,CompressorOutlet,CompressorInlet,MixtureTank,VentingLine,Compressor1 Input,Compressor1 Output,Compressor2 Input,Compressor2 Output
2023-09-18 08:28:42+00:00,8.8865,36782.3,3169.8599999999997,899.605,4.73e-06,0.0229,712.0,733.0,5.93,6.22,20.32778,28.90722,20.31445,27.91778
2023-09-18 08:28:48+00:00,8.8865,36782.3,3169.8599999999997,899.605,4.72e-06,0.023,713.0,732.0,5.93,6.21,20.19611,28.82,20.15722,27.75
2023-09-18 08:30:42+00:00,8.864500000000001,36781.2,3165.99,899.807,4.72e-06,0.023,713.0,732.0,5.93,6.21,20.19611,28.82,20.15722,27.75
2023-09-18 08:30:48+00:00,8.864500000000001,36781.2,3165.99,899.807,4.72e-06,0.023,713.0,732.0,5.93,6.21,19.93833,28.70111,19.95167,27.60333
2023-09-18 08:30:51+00:00,8.864500000000001,36781.2,3165.99,899.807,4.72e-06,0.023,705.0,733.0,5.93,6.21,19.93833,28.70111,19.95167,27.60333
2023-09-18 08:31:42+00:00,8.8637,36783.9,3170.27,899.777,4.72e-06,0.023,705.0,733.0,5.93,6.21,19.93833,28.70111,19.95167,27.60333
2023-09-18 08:32:48+00:00,8.8637,36783.9,3170.27,899.777,4.72e-06,0.023,705.0,733.0,5.93,6.21,19.94111,28.61389,19.96167,27.59555
2023-09-18 08:32:53+00:00,8.8637,36783.9,3170.27,899.777,4.72e-06,0.023,712.0,730.0,5.94,6.21,19.94111,28.61389,19.96167,27.59555
2023-09-18 08:34:43+00:00,8.8535,36789.8,3161.7799999999997,899.427,4.72e-06,0.023,712.0,730.0,5.94,6.21,19.94111,28.61389,19.96167,27.59555
2023-09-18 08:34:48+00:00,8.8535,36789.8,3161.7799999999997,899.427,4.72e-06,0.023,712.0,730.0,5.94,6.21,19.88444,28.54389,19.93333,27.49778
2023-09-18 08:34:56+00:00,8.8535,36789.8,3161.7799999999997,899.427,4.71e-06,0.023,701.0,729.0,5.93,6.21,19.88444,28.54389,19.93333,27.49778
2023-09-18 08:35:43+00:00,8.835600000000001,36780.299999999996,3164.91,899.71,4.71e-06,0.023,701.0,729.0,5.93,6.21,19.88444,28.54389,19.93333,27.49778
2023-09-18 08:35:48+00:00,8.835600000000001,36780.299999999996,3164.91,899.71,4.71e-06,0.023,701.0,729.0,5.93,6.21,19.88222,28.55445,19.88444,27.49
2023-09-18 08:35:57+00:00,8.835600000000001,36780.299999999996,3164.91,899.71,4.7e-06,0.0229,708.0,728.0,5.95,6.21,19.88222,28.55445,19.88444,27.49
2023-09-18 08:38:43+00:00,8.8858,36792.8,3163.3,899.47,4.7e-06,0.0229,708.0,728.0,5.95,6.21,19.88222,28.55445,19.88444,27.49
2023-09-18 08:38:48+00:00,8.8858,36792.8,3163.3,899.47,4.7e-06,0.0229,708.0,728.0,5.95,6.21,20.21667,28.79389,20.16278,27.73722
2023-09-18 08:40:02+00:00,8.8858,36792.8,3163.3,899.47,4.75e-06,0.0228,708.0,726.0,5.93,6.21,20.21667,28.79389,20.16278,27.73722
2023-09-18 08:40:44+00:00,8.8545,36789.5,3156.94,899.551,4.75e-06,0.0228,708.0,726.0,5.93,6.21,20.21667,28.79389,20.16278,27.73722
2023-09-18 08:40:48+00:00,8.8545,36789.5,3156.94,899.551,4.75e-06,0.0228,708.0,726.0,5.93,6.21,20.60333,29.12889,20.54167,28.11389
2023-09-18 08:41:03+00:00,8.8545,36789.5,3156.94,899.551,4.76e-06,0.0229,708.0,726.0,5.93,6.21,20.60333,29.12889,20.54167,28.11389
2023-09-18 08:42:44+00:00,8.899600000000001,36783.4,3166.4,899.595,4.76e-06,0.0229,708.0,726.0,5.93,6.21,20.60333,29.12889,20.54167,28.11389
2023-09-18 08:42:48+00:00,8.899600000000001,36783.4,3166.4,899.595,4.76e-06,0.0229,708.0,726.0,5.93,6.21,20.87389,29.45111,20.83278,28.39445
2023-09-18 08:44:07+00:00,8.899600000000001,36783.4,3166.4,899.595,4.79e-06,0.0229,709.0,726.0,5.93,6.22,20.87389,29.45111,20.83278,28.39445
2023-09-18 08:44:44+00:00,8.8514,36784.9,3158.13,899.304,4.79e-06,0.0229,709.0,726.0,5.93,6.22,20.87389,29.45111,20.83278,28.39445
2023-09-18 08:44:48+00:00,8.8514,36784.9,3158.13,899.304,4.79e-06,0.0229,709.0,726.0,5.93,6.22,20.74778,29.36111,20.74278,28.33555
2023-09-18 08:45:09+00:00,8.8514,36784.9,3158.13,899.304,4.81e-06,0.0228,697.0,725.0,5.94,6.22,20.74778,29.36111,20.74278,28.33555
2023-09-18 08:45:44+00:00,8.857999999999999,36797.0,3160.92,899.343,4.81e-06,0.0228,697.0,725.0,5.94,6.22,20.74778,29.36111,20.74278,28.33555
2023-09-18 08:45:48+00:00,8.857999999999999,36797.0,3160.92,899.343,4.81e-06,0.0228,697.0,725.0,5.94,6.22,20.69333,29.34834,20.735,28.33278
2023-09-18 08:47:11+00:00,8.857999999999999,36797.0,3160.92,899.343,4.81e-06,0.0228,697.0,725.0,5.94,6.21,20.69333,29.34834,20.735,28.33278
2023-09-18 08:48:44+00:00,8.8658,36796.100000000006,3160.48,899.729,4.81e-06,0.0228,697.0,725.0,5.94,6.21,20.69333,29.34834,20.735,28.33278
2023-09-18 08:48:48+00:00,8.8658,36796.100000000006,3160.48,899.729,4.81e-06,0.0228,697.0,725.0,5.94,6.21,20.40222,29.06222,20.43611,28.06222
2023-09-18 08:49:14+00:00,8.8658,36796.100000000006,3160.48,899.729,4.82e-06,0.0229,698.0,725.0,5.94,6.22,20.40222,29.06222,20.43611,28.06222
2023-09-18 08:49:45+00:00,8.8562,36793.0,3162.61,899.648,4.82e-06,0.0229,698.0,725.0,5.94,6.22,20.40222,29.06222,20.43611,28.06222
2023-09-18 08:49:48+00:00,8.8562,36793.0,3162.61,899.648,4.82e-06,0.0229,698.0,725.0,5.94,6.22,20.38445,29.07,20.4,27.99278
2023-09-18 08:51:17+00:00,8.8562,36793.0,3162.61,899.648,4.82e-06,0.023,705.0,726.0,5.94,6.22,20.38445,29.07,20.4,27.99278
2023-09-18 08:52:45+00:00,8.8878,36794.8,3160.08,899.473,4.82e-06,0.023,705.0,726.0,5.94,6.22,20.38445,29.07,20.4,27.99278
2023-09-18 08:52:48+00:00,8.8878,36794.8,3160.08,899.473,4.82e-06,0.023,705.0,726.0,5.94,6.22,20.4,29.05722,20.37167,28.0
2023-09-18 08:54:21+00:00,8.8878,36794.8,3160.08,899.473,4.8e-06,0.0227,698.0,724.0,5.93,6.22,20.4,29.05722,20.37167,28.0
2023-09-18 08:54:45+00:00,8.9651,36796.6,3155.57,899.679,4.8e-06,0.0227,698.0,724.0,5.93,6.22,20.4,29.05722,20.37167,28.0
2023-09-18 08:54:48+00:00,8.9651,36796.6,3155.57,899.679,4.8e-06,0.0227,698.0,724.0,5.93,6.22,20.27889,28.91,20.27611,27.87889
2023-09-18 08:55:22+00:00,8.9651,36796.6,3155.57,899.679,4.81e-06,0.0229,697.0,725.0,5.93,6.22,20.27889,28.91,20.27611,27.87889
2023-09-18 08:55:46+00:00,8.956000000000001,36801.4,3159.9300000000003,899.768,4.81e-06,0.0229,697.0,725.0,5.93,6.22,20.27889,28.91,20.27611,27.87889
2023-09-18 08:55:48+00:00,8.956000000000001,36801.4,3159.9300000000003,899.768,4.81e-06,0.0229,697.0,725.0,5.93,6.22,20.25,28.93056,20.27611,27.87667
2023-09-18 08:58:26+00:00,8.956000000000001,36801.4,3159.9300000000003,899.768,4.81e-06,0.0228,704.0,722.0,5.93,6.24,20.25,28.93056,20.27611,27.87667
2023-09-18 08:58:46+00:00,8.9304,36797.0,3152.25,899.528,4.81e-06,0.0228,704.0,722.0,5.93,6.24,20.25,28.93056,20.27611,27.87667
2023-09-18 08:58:48+00:00,8.9304,36797.0,3152.25,899.528,4.81e-06,0.0228,704.0,722.0,5.93,6.24,20.09056,28.75778,20.07222,27.71166
2023-09-18 08:59:27+00:00,8.9304,36797.0,3152.25,899.528,4.82e-06,0.0228,695.0,722.0,5.93,6.22,20.09056,28.75778,20.07222,27.71166
2023-09-18 08:59:46+00:00,8.966099999999999,36793.5,3161.34,899.4140000000001,4.82e-06,0.0228,695.0,722.0,5.93,6.22,20.09056,28.75778,20.07222,27.71166
2023-09-18 08:59:48+00:00,8.966099999999999,36793.5,3161.34,899.4140000000001,4.82e-06,0.0228,695.0,722.0,5.93,6.22,20.05444,28.69111,20.05722,27.65222
2023-09-18 09:02:31+00:00,8.966099999999999,36793.5,3161.34,899.4140000000001,4.79e-06,0.0228,701.0,723.0,5.93,6.23,20.05444,28.69111,20.05722,27.65222
2023-09-18 09:02:47+00:00,8.9113,36809.2,3153.99,899.6410000000001,4.79e-06,0.0228,701.0,723.0,5.93,6.23,20.05444,28.69111,20.05722,27.65222
2023-09-18 09:02:48+00:00,8.9113,36809.2,3153.99,899.6410000000001,4.79e-06,0.0228,701.0,723.0,5.93,6.23,19.95167,28.61389,19.96667,27.57
2023-09-18 09:03:32+00:00,8.9113,36809.2,3153.99,899.6410000000001,4.79e-06,0.0228,704.0,724.0,5.94,6.23,19.95167,28.61389,19.96667,27.57
2023-09-18 09:03:47+00:00,8.937000000000001,36802.700000000004,3161.99,899.3910000000001,4.79e-06,0.0228,704.0,724.0,5.94,6.23,19.95167,28.61389,19.96667,27.57
2023-09-18 09:03:48+00:00,8.937000000000001,36802.700000000004,3161.99,899.3910000000001,4.79e-06,0.0228,704.0,724.0,5.94,6.23,19.91278,28.58,19.91055,27.54166
2023-09-18 09:05:35+00:00,8.937000000000001,36802.700000000004,3161.99,899.3910000000001,4.77e-06,0.0229,702.0,725.0,5.94,6.23,19.91278,28.58,19.91055,27.54166
2023-09-18 09:06:48+00:00,8.9096,36795.200000000004,3157.12,899.2529999999999,4.77e-06,0.0229,702.0,725.0,5.94,6.23,19.86667,28.51556,19.83333,27.47167
2023-09-18 09:07:37+00:00,8.9096,36795.200000000004,3157.12,899.2529999999999,4.79e-06,0.0227,703.0,722.0,5.92,6.24,19.86667,28.51556,19.83333,27.47167
2023-09-18 09:07:48+00:00,8.924100000000001,36803.3,3153.63,899.244,4.79e-06,0.0227,703.0,722.0,5.92,6.24,19.75333,28.48222,19.76389,27.41278
2023-09-18 09:09:40+00:00,8.924100000000001,36803.3,3153.63,899.244,4.79e-06,0.0228,705.0,723.0,5.93,6.23,19.75333,28.48222,19.76389,27.41278
2023-09-18 09:09:48+00:00,8.9261,36800.5,3153.52,899.756,4.79e-06,0.0228,705.0,723.0,5.93,6.23,19.77944,28.45889,19.75111,27.38944
2023-09-18 09:12:44+00:00,8.9261,36800.5,3153.52,899.756,4.77e-06,0.0229,699.0,725.0,5.93,6.24,19.77944,28.45889,19.75111,27.38944
2023-09-18 09:12:48+00:00,8.9261,36800.5,3153.52,899.756,4.77e-06,0.0229,699.0,725.0,5.93,6.24,19.70222,28.405,19.73556,27.37167
2023-09-18 09:12:49+00:00,8.908299999999999,36787.799999999996,3155.5499999999997,899.9200000000001,4.77e-06,0.0229,699.0,725.0,5.93,6.24,19.70222,28.405,19.73556,27.37167
2023-09-18 09:13:45+00:00,8.908299999999999,36787.799999999996,3155.5499999999997,899.9200000000001,4.77e-06,0.0229,700.0,726.0,5.94,6.23,19.70222,28.405,19.73556,27.37167
2023-09-18 09:13:48+00:00,8.908299999999999,36787.799999999996,3155.5499999999997,899.9200000000001,4.77e-06,0.0229,700.0,726.0,5.94,6.23,19.71222,28.37889,19.70444,27.34333
2023-09-18 09:13:49+00:00,8.9579,36795.299999999996,3158.9700000000003,899.605,4.77e-06,0.0229,700.0,726.0,5.94,6.23,19.71222,28.37889,19.70444,27.34333
2023-09-18 09:16:48+00:00,8.9579,36795.299999999996,3158.9700000000003,899.605,4.77e-06,0.0229,700.0,726.0,5.94,6.23,19.67111,28.35833,19.66333,27.28111
2023-09-18 09:16:49+00:00,8.899600000000001,36775.6,3162.29,899.995,4.75e-06,0.0229,711.0,729.0,5.94,6.23,19.67111,28.35833,19.66333,27.28111
2023-09-18 09:17:48+00:00,8.899600000000001,36775.6,3162.29,899.995,4.75e-06,0.0229,711.0,729.0,5.94,6.23,19.59167,28.23722,19.63277,27.20889
2023-09-18 09:17:49+00:00,8.9501,36790.5,3165.0299999999997,899.479,4.75e-06,0.0229,711.0,729.0,5.94,6.23,19.59167,28.23722,19.63277,27.20889
2023-09-18 09:17:51+00:00,8.9501,36790.5,3165.0299999999997,899.479,4.76e-06,0.0229,709.0,727.0,5.93,6.22,19.59167,28.23722,19.63277,27.20889
2023-09-18 09:19:48+00:00,8.9501,36790.5,3165.0299999999997,899.479,4.76e-06,0.0229,709.0,727.0,5.93,6.22,19.58111,28.27333,19.59944,27.235
2023-09-18 09:19:49+00:00,8.9067,36791.200000000004,3157.5299999999997,899.356,4.76e-06,0.0229,709.0,727.0,5.93,6.22,19.58111,28.27333,19.59944,27.235
2023-09-18 09:20:55+00:00,8.9067,36791.200000000004,3157.5299999999997,899.356,4.74e-06,0.0229,710.0,728.0,5.91,6.23,19.58111,28.27333,19.59944,27.235
2023-09-18 09:21:50+00:00,8.9766,36788.9,3164.79,899.5450000000001,4.74e-06,0.0229,710.0,728.0,5.91,6.23,19.58111,28.27333,19.59944,27.235
2023-09-18 09:21:51+00:00,8.9766,36788.9,3164.79,899.5450000000001,4.74e-06,0.0229,710.0,728.0,5.91,6.23,19.88444,29.74278,19.86944,28.56222
2023-09-18 09:21:56+00:00,8.9766,36788.9,3164.79,899.5450000000001,4.74e-06,0.0229,709.0,728.0,5.93,6.23,19.88444,29.74278,19.86944,28.56222
2023-09-18 09:23:50+00:00,8.914399999999999,36785.600000000006,3162.74,899.499,4.74e-06,0.0229,709.0,728.0,5.93,6.23,19.88444,29.74278,19.86944,28.56222
2023-09-18 09:23:51+00:00,8.914399999999999,36785.600000000006,3162.74,899.499,4.74e-06,0.0229,709.0,728.0,5.93,6.23,19.69944,28.39722,19.66889,27.38444
2023-09-18 09:23:59+00:00,8.914399999999999,36785.600000000006,3162.74,899.499,4.73e-06,0.0229,704.0,728.0,5.92,6.23,19.69944,28.39722,19.66889,27.38444
2023-09-18 09:26:51+00:00,8.9291,36792.8,3158.46,899.558,4.73e-06,0.0229,704.0,728.0,5.92,6.23,19.69944,28.39722,19.66889,27.38444
2023-09-18 09:26:52+00:00,8.9291,36792.8,3158.46,899.558,4.73e-06,0.0229,704.0,728.0,5.92,6.23,19.77389,28.52334,19.74833,27.485
2023-09-18 09:27:02+00:00,8.9291,36792.8,3158.46,899.558,4.73e-06,0.0228,700.0,727.0,5.92,6.23,19.77389,28.52334,19.74833,27.485
2023-09-18 09:27:51+00:00,8.9062,36791.7,3165.95,899.525,4.73e-06,0.0228,700.0,727.0,5.92,6.23,19.77389,28.52334,19.74833,27.485
2023-09-18 09:27:52+00:00,8.9062,36791.7,3165.95,899.525,4.73e-06,0.0228,700.0,727.0,5.92,6.23,19.57889,28.37389,19.65556,27.36889
2023-09-18 09:28:04+00:00,8.9062,36791.7,3165.95,899.525,4.72e-06,0.0229,701.0,728.0,5.94,6.22,19.57889,28.37389,19.65556,27.36889
2023-09-18 09:30:51+00:00,8.9584,36788.200000000004,3163.65,899.594,4.72e-06,0.0229,701.0,728.0,5.94,6.22,19.57889,28.37389,19.65556,27.36889
2023-09-18 09:30:52+00:00,8.9584,36788.200000000004,3163.65,899.594,4.72e-06,0.0229,701.0,728.0,5.94,6.22,19.64055,28.43833,19.64055,27.31722
2023-09-18 09:31:08+00:00,8.9584,36788.200000000004,3163.65,899.594,4.72e-06,0.0229,710.0,729.0,5.92,6.23,19.64055,28.43833,19.64055,27.31722
2023-09-18 09:31:52+00:00,8.900699999999999,36787.700000000004,3166.77,899.505,4.72e-06,0.0229,710.0,729.0,5.92,6.23,19.64055,28.43833,19.64055,27.31722
2023-09-18 09:31:55+00:00,8.900699999999999,36787.700000000004,3166.77,899.505,4.72e-06,0.0229,710.0,729.0,5.92,6.23,19.63778,28.34333,19.58889,27.33556
2023-09-18 09:32:09+00:00,8.900699999999999,36787.700000000004,3166.77,899.505,4.79e-06,0.0229,710.0,729.0,5.93,6.23,19.63778,28.34333,19.58889,27.33556
2023-09-18 09:33:52+00:00,8.86,36783.200000000004,3157.9100000000003,899.242,4.79e-06,0.0229,710.0,729.0,5.93,6.23,19.63778,28.34333,19.58889,27.33556
2023-09-18 09:33:55+00:00,8.86,36783.200000000004,3157.9100000000003,899.242,4.79e-06,0.0229,710.0,729.0,5.93,6.23,19.63778,28.41278,19.64055,27.33278
2023-09-18 09:35:13+00:00,8.86,36783.200000000004,3157.9100000000003,899.242,4.76e-06,0.0229,700.0,728.0,5.93,6.23,19.63778,28.41278,19.64055,27.33278
2023-09-18 09:35:53+00:00,8.8743,36783.299999999996,3163.02,899.786,4.76e-06,0.0229,700.0,728.0,5.93,6.23,19.63778,28.41278,19.64055,27.33278
2023-09-18 09:35:55+00:00,8.8743,36783.299999999996,3163.02,899.786,4.76e-06,0.0229,700.0,728.0,5.93,6.23,19.59167,28.47167,19.58889,27.39222
2023-09-18 09:36:14+00:00,8.8743,36783.299999999996,3163.02,899.786,4.75e-06,0.0229,710.0,728.0,5.93,6.22,19.59167,28.47167,19.58889,27.39222
2023-09-18 09:37:53+00:00,8.872100000000001,36787.6,3158.81,899.58,4.75e-06,0.0229,710.0,728.0,5.93,6.22,19.59167,28.47167,19.58889,27.39222
2023-09-18 09:37:55+00:00,8.872100000000001,36787.6,3158.81,899.58,4.75e-06,0.0229,710.0,728.0,5.93,6.22,19.67611,28.44611,19.67389,27.39222
2023-09-18 09:39:18+00:00,8.872100000000001,36787.6,3158.81,899.58,4.73e-06,0.0229,702.0,728.0,5.92,6.22,19.67611,28.44611,19.67389,27.39222
2023-09-18 09:40:53+00:00,8.8695,36781.1,3159.6000000000004,899.5490000000001,4.73e-06,0.0229,702.0,728.0,5.92,6.22,19.67611,28.44611,19.67389,27.39222
2023-09-18 09:40:58+00:00,8.8695,36781.1,3159.6000000000004,899.5490000000001,4.73e-06,0.0229,702.0,728.0,5.92,6.22,19.635,28.57778,19.64055,27.46444
2023-09-18 09:41:20+00:00,8.8695,36781.1,3159.6000000000004,899.5490000000001,4.72e-06,0.0229,700.0,727.0,5.93,6.23,19.635,28.57778,19.64055,27.46444
2023-09-18 09:41:54+00:00,8.8772,36777.9,3161.48,899.625,4.72e-06,0.0229,700.0,727.0,5.93,6.23,19.635,28.57778,19.64055,27.46444
2023-09-18 09:42:01+00:00,8.8772,36777.9,3161.48,899.625,4.72e-06,0.0229,700.0,727.0,5.93,6.23,19.635,28.35334,19.66889,27.33278
2023-09-18 09:42:22+00:00,8.8772,36777.9,3161.48,899.625,4.75e-06,0.023,702.0,729.0,5.92,6.23,19.635,28.35334,19.66889,27.33278
2023-09-18 09:43:54+00:00,8.8639,36771.700000000004,3162.41,899.872,4.75e-06,0.023,702.0,729.0,5.92,6.23,19.635,28.35334,19.66889,27.33278
2023-09-18 09:45:01+00:00,8.8639,36771.700000000004,3162.41,899.872,4.75e-06,0.023,702.0,729.0,5.92,6.23,19.63277,28.35056,19.625,27.37389
2023-09-18 09:45:25+00:00,8.8639,36771.700000000004,3162.41,899.872,4.89e-06,0.0229,713.0,731.0,5.94,6.23,19.63277,28.35056,19.625,27.37389
2023-09-18 09:45:54+00:00,8.9067,36776.7,3167.32,899.383,4.89e-06,0.0229,713.0,731.0,5.94,6.23,19.63277,28.35056,19.625,27.37389
2023-09-18 09:46:01+00:00,8.9067,36776.7,3167.32,899.383,4.89e-06,0.0229,713.0,731.0,5.94,6.23,19.63778,28.33,19.60944,27.325
2023-09-18 09:46:27+00:00,8.9067,36776.7,3167.32,899.383,4.93e-06,0.023,712.0,731.0,5.92,6.22,19.63778,28.33,19.60944,27.325
2023-09-18 09:47:55+00:00,8.8483,36772.5,3161.67,899.5699999999999,4.93e-06,0.023,712.0,731.0,5.92,6.22,19.63778,28.33,19.60944,27.325
2023-09-18 09:48:01+00:00,8.8483,36772.5,3161.67,899.5699999999999,4.93e-06,0.023,712.0,731.0,5.92,6.22,19.59167,28.42278,19.63778,27.39722
2023-09-18 09:49:30+00:00,8.8483,36772.5,3161.67,899.5699999999999,4.99e-06,0.023,705.0,731.0,5.92,6.24,19.59167,28.42278,19.63778,27.39722
2023-09-18 09:49:55+00:00,8.9388,36772.5,3170.41,899.807,4.99e-06,0.023,705.0,731.0,5.92,6.24,19.59167,28.42278,19.63778,27.39722
2023-09-18 09:50:01+00:00,8.9388,36772.5,3170.41,899.807,4.99e-06,0.023,705.0,731.0,5.92,6.24,19.56055,28.32,19.57333,27.29667
2023-09-18 09:50:31+00:00,8.9388,36772.5,3170.41,899.807,5.01e-06,0.023,709.0,730.0,5.92,6.23,19.56055,28.32,19.57333,27.29667
2023-09-18 09:50:56+00:00,8.8921,36771.9,3160.07,899.625,5.01e-06,0.023,709.0,730.0,5.92,6.23,19.56055,28.32,19.57333,27.29667
2023-09-18 09:51:01+00:00,8.8921,36771.9,3160.07,899.625,5.01e-06,0.023,709.0,730.0,5.92,6.23,19.545,28.33278,19.61722,27.35611
2023-09-18 09:53:35+00:00,8.8921,36771.9,3160.07,899.625,5.05e-06,0.0229,697.0,724.0,5.94,6.25,19.545,28.33278,19.61722,27.35611
2023-09-18 09:54:56+00:00,8.8965,36779.0,3157.0299999999997,899.7570000000001,5.05e-06,0.0229,697.0,724.0,5.94,6.25,19.545,28.33278,19.61722,27.35611
2023-09-18 09:55:01+00:00,8.8965,36779.0,3157.0299999999997,899.7570000000001,5.05e-06,0.0229,697.0,724.0,5.94,6.25,19.60944,28.33555,19.63277,27.35611
2023-09-18 09:55:38+00:00,8.8965,36779.0,3157.0299999999997,899.7570000000001,5.07e-06,0.0229,698.0,724.0,5.92,6.24,19.60944,28.33555,19.63277,27.35611
2023-09-18 09:55:56+00:00,8.885499999999999,36780.9,3161.01,899.6370000000001,5.07e-06,0.0229,698.0,724.0,5.92,6.24,19.60944,28.33555,19.63277,27.35611
2023-09-18 09:56:01+00:00,8.885499999999999,36780.9,3161.01,899.6370000000001,5.07e-06,0.0229,698.0,724.0,5.92,6.24,19.56833,28.35056,19.60444,27.33778
2023-09-18 09:56:39+00:00,8.885499999999999,36780.9,3161.01,899.6370000000001,5.08e-06,0.023,697.0,725.0,5.94,6.23,19.56833,28.35056,19.60444,27.33778
2023-09-18 09:57:57+00:00,8.902000000000001,36788.4,3158.3199999999997,899.732,5.08e-06,0.023,697.0,725.0,5.94,6.23,19.56833,28.35056,19.60444,27.33778
2023-09-18 09:58:01+00:00,8.902000000000001,36788.4,3158.3199999999997,899.732,5.08e-06,0.023,697.0,725.0,5.94,6.23,19.61444,28.42056,19.62222,27.40222
2023-09-18 09:59:43+00:00,8.902000000000001,36788.4,3158.3199999999997,899.732,5.1e-06,0.023,697.0,724.0,5.93,6.25,19.61444,28.42056,19.62222,27.40222
2023-09-18 09:59:57+00:00,8.901,36783.200000000004,3161.72,899.679,5.1e-06,0.023,697.0,724.0,5.93,6.25,19.61444,28.42056,19.62222,27.40222
2023-09-18 10:00:01+00:00,8.901,36783.200000000004,3161.72,899.679,5.1e-06,0.023,697.0,724.0,5.93,6.25,19.61722,28.37889,19.63778,27.33778
2023-09-18 10:00:44+00:00,8.901,36783.200000000004,3161.72,899.679,5.1e-06,0.0229,696.0,724.0,5.93,6.24,19.61722,28.37889,19.63778,27.33778
2023-09-18 10:00:57+00:00,8.874500000000001,36780.0,3159.3300000000004,899.745,5.1e-06,0.0229,696.0,724.0,5.93,6.24,19.61722,28.37889,19.63778,27.33778
2023-09-18 10:02:01+00:00,8.874500000000001,36780.0,3159.3300000000004,899.745,5.1e-06,0.0229,696.0,724.0,5.93,6.24,19.64055,28.41778,19.63778,27.39722
2023-09-18 10:03:48+00:00,8.874500000000001,36780.0,3159.3300000000004,899.745,5.12e-06,0.0229,698.0,722.0,5.93,6.25,19.64055,28.41778,19.63778,27.39722
2023-09-18 10:03:58+00:00,8.8924,36792.5,3157.45,899.6610000000001,5.12e-06,0.0229,698.0,722.0,5.93,6.25,19.64055,28.41778,19.63778,27.39722
2023-09-18 10:04:01+00:00,8.8924,36792.5,3157.45,899.6610000000001,5.12e-06,0.0229,698.0,722.0,5.93,6.25,19.57611,28.35056,19.62222,27.34833
2023-09-18 10:04:49+00:00,8.8924,36792.5,3157.45,899.6610000000001,5.12e-06,0.0229,699.0,722.0,5.94,6.25,19.57611,28.35056,19.62222,27.34833
2023-09-18 10:04:58+00:00,8.8814,36790.2,3153.34,899.813,5.12e-06,0.0229,699.0,722.0,5.94,6.25,19.57611,28.35056,19.62222,27.34833
2023-09-18 10:05:01+00:00,8.8814,36790.2,3153.34,899.813,5.12e-06,0.0229,699.0,722.0,5.94,6.25,19.56333,28.39722,19.635,27.42056
2023-09-18 10:07:53+00:00,8.8814,36790.2,3153.34,899.813,5.15e-06,0.0229,694.0,722.0,5.96,6.27,19.56333,28.39722,19.635,27.42056
2023-09-18 10:07:58+00:00,8.8908,36781.9,3155.42,899.756,5.15e-06,0.0229,694.0,722.0,5.96,6.27,19.56333,28.39722,19.635,27.42056
2023-09-18 10:08:01+00:00,8.8908,36781.9,3155.42,899.756,5.15e-06,0.0229,694.0,722.0,5.96,6.27,19.57333,28.38944,19.64278,27.41778
2023-09-18 10:08:55+00:00,8.8908,36781.9,3155.42,899.756,5.15e-06,0.023,695.0,723.0,5.94,6.26,19.57333,28.38944,19.64278,27.41778
2023-09-18 10:08:59+00:00,8.9111,36782.9,3153.89,900.043,5.15e-06,0.023,695.0,723.0,5.94,6.26,19.57333,28.38944,19.64278,27.41778
2023-09-18 10:09:01+00:00,8.9111,36782.9,3153.89,900.043,5.15e-06,0.023,695.0,723.0,5.94,6.26,19.64055,28.38667,19.62778,27.42555
2023-09-18 10:11:59+00:00,8.8862,36785.9,3153.58,899.8960000000001,5.17e-06,0.023,698.0,722.0,5.95,6.25,19.64055,28.38667,19.62778,27.42555
2023-09-18 10:12:01+00:00,8.8862,36785.9,3153.58,899.8960000000001,5.17e-06,0.023,698.0,722.0,5.95,6.25,19.62778,28.42556,19.68945,27.44611
2023-09-18 10:13:59+00:00,8.909500000000001,36788.4,3155.41,899.648,5.17e-06,0.023,698.0,722.0,5.95,6.25,19.62778,28.42556,19.68945,27.44611
2023-09-18 10:14:01+00:00,8.909500000000001,36788.4,3155.41,899.648,5.19e-06,0.0228,694.0,720.0,5.94,6.28,19.57889,28.39445,19.66333,27.42555
2023-09-18 10:14:59+00:00,8.9069,36785.9,3152.33,899.88,5.19e-06,0.0228,694.0,720.0,5.94,6.28,19.57889,28.39445,19.66333,27.42555
2023-09-18 10:15:01+00:00,8.9069,36785.9,3152.33,899.88,5.19e-06,0.0228,694.0,720.0,5.94,6.28,19.57111,28.39222,19.63778,27.40222
2023-09-18 10:15:03+00:00,8.9069,36785.9,3152.33,899.88,5.19e-06,0.0229,692.0,720.0,5.95,6.25,19.57111,28.39222,19.63778,27.40222
2023-09-18 10:17:59+00:00,8.9434,36786.299999999996,3158.66,900.15,5.19e-06,0.0229,692.0,720.0,5.95,6.25,19.57111,28.39222,19.63778,27.40222
2023-09-18 10:18:01+00:00,8.9434,36786.299999999996,3158.66,900.15,5.19e-06,0.0229,692.0,720.0,5.95,6.25,19.57889,28.405,19.64055,27.40222
2023-09-18 10:18:06+00:00,8.9434,36786.299999999996,3158.66,900.15,5.2e-06,0.0229,700.0,721.0,5.95,6.28,19.57889,28.405,19.64055,27.40222
2023-09-18 10:19:00+00:00,8.9055,36789.4,3149.21,900.113,5.2e-06,0.0229,700.0,721.0,5.95,6.28,19.57889,28.405,19.64055,27.40222
